poem,gpt_lp
"одну эру я очень весьма путаю 
 которой был хлам и вылито портовой 
 на поклон ей невинно визуализируй военным распутаю 
 земным став сильной фруктовой",-8.036354064941406
"и не потеряли всех людей считал геосмина 
 добыт великою страстью мы амбиций наложим 
 вина и мы снова в яныкина 
 годы приходили насовсем мы вновь весной сложим",-8.043424606323242
"и человек вдруг от нас ингредиент 
 сердцем понемногу подвиг ратный 
 всех в место узрю бога клиент 
 он всем сердцем день благодатный",-8.04626178741455
"стал бог каждой повенчается 
 же был я обречён 
 лишь тот что была пуста как венчается 
 мой вечность как философии включён",-8.048935890197754
"молитвами молитвами всех бессоницу 
 каждый раз спасает коммунизм 
 законы чертям создать и яичницу 
 у химеры одного чтоб смешной организм",-8.053004264831543
"такое умрет еще один как волк клоки 
 скользнул а робко глядя в небо ректификат 
 каждого ждёт свой мир и локи 
 б над полями чтобы на перекат",-8.055295944213867
"не славится давно время сообщение не позавидует 
 ошибается и не забирается 
 ни виду и ей козёл не завидует 
 толку размышляя о её цыган шубу набирается",-8.05810832977295
"хочу тебя греть лучшей югом 
 двоих духа духовные и чтобы кротости рвение 
 люди все похожи в ягодном 
 святую помощь жизнь твоё мгновение",-8.059575080871582
"всё же важней в слухи 
 спасти словно сказка мелики 
 выходят дети люди на земле не глухи 
 трубы гуляют таков какой хочет изменщики",-8.060739517211914
"никто мне сказал родина моя поспеет 
 мало кто меня не заступался 
 но счастье звучал с спеет 
 где дошел из сердца искупался",-8.063651084899902
"открыла глаза в тишину ночами себя дельным 
 мама ты меня выйдешь давно лесопарка 
 всё а я подружка высота беспредельным 
 такая такая как аж кухарка",-8.069255828857422
"верхам в маленькой пургу камер гражданин 
 все одной бессмысленно мрака загоняло 
 меня потому что христианин 
 я знаю чудо что незаметно разъединяло",-8.071205139160156
"снов белоснежные кроны зарыли 
 фонари мои лучи дрожат на тротуаре 
 печали нет не утонуть струн скрыли 
 не греет душу хитає землю минусовым муаре",-8.080464363098145
"шиворот жил по городам 
 которой гулял я по делат 
 везде ушёл по новым поездам 
 с ним вдвоем пилат",-8.087807655334473
"неужели в душу спрятал вот ядовито 
 скрип пустынный калитку на плечи заброженым 
 капли слезинки капелью и деловито 
 всех звуков день ото дня заспанным",-8.088610649108887
"за доброту не загнёмся 
 вот светлый его стержень кончилась земная работа 
 был добрый друг гнёмся 
 сегодня переводе с авт суббота",-8.094525337219238
"жизни не дают нет искорки яблока 
 любви наши чувства легки миг это сплошная 
 звон новый блестят в офиса 
 глазах а мы это ровно вдохновила зубная",-8.094847679138184
"ты ответишь украдкой душа переносится 
 гирлянд видна свет и знаходить 
 мрак в сером облаков мир проносится 
 любовь и свет не осмыслить",-8.095449447631836
"истинного слышать грозовые и холодно охмелеем 
 чиновником за людей гот 
 за скотов я сижу негодяя на млеем 
 эфире программы навального от производства льгот",-8.106746673583984
"голос меня обнимает в тепле зак 
 красоты и она моею опорой 
 для этих мыслей холодных рюкзак 
 как же тошно порой",-8.112571716308594
"а колючий готовит все словно звуки непрочны 
 и рецензия на радует парня верно предстань 
 водопад звуки держишь как сочны 
 хранитель из сердец мой ангел встань",-8.114291191101074
"заключается локон гляжу он подростать 
 жизнь мастерства в такой момент формы отстреляв 
 не танцуй там виды зимовья ботать 
 волнами бесцеремонно дым уплывает своего тон прогуляв",-8.115131378173828
"и слезы не оскорбляют 
 то ещё в снах своих просплю 
 своими своими пылью отворяют 
 человека все отпустила это его терплю",-8.115928649902344
"я сам вас пламя отражал 
 стало теплее ночи прожили 
 растут кочки к весне что предков стяжал 
 так но мы заложили",-8.121832847595215
"радость может быть у иконы я покупаю 
 песок перебирая крылья ресниц отдавая густую каянным 
 страстью страстью как закипаю 
 в подарить на экране б неузнанным",-8.1299409866333
"не рыцарь я исаков 
 в тебе навык но восстали 
 меня у моих кустиков 
 мне силы занимает давно трепетали",-8.133490562438965
"забыть опасно сотни пары сверлят 
 парят над городом серый не отойти 
 уже идти руки шевелят 
 помнит весну а жизнь её я погрусти",-8.133792877197266
"в глубинах улыбок ты отделён 
 выходит на все дни больших изнеможение 
 кружится белый снег на миг продлён 
 а снег пошёл там ни снега окружение",-8.13971996307373
"решил он временем известницу 
 из совершил глазу отягчающее 
 не поэт в в мир бессмыслицу 
 поймал вдруг автор стихи варвара но искушающее",-8.14804458618164
"больше вместе ее не пугает гарачы 
 я теперь увижу меня упомни 
 весну опять мне по начы 
 от злобы прошептать как для тебя вспомни",-8.148999214172363
"по солнцу божественные стук возмутил 
 ресницы звонкий и жужжанье певца 
 раньше писаны собой край влюблённых хлебами растил 
 утро ждёт удачи косца",-8.149538040161133
"се вей unico little 
 вечно разрез хорошее как прожужжит 
 ой ангел нежный gentle 
 завис те те мгновения где выстоять подлежит",-8.151789665222168
"свои и лады всемилостью 
 тишины утопила душу остинки 
 мирозданья но в разноцветью 
 твоих запахе кротка кольца четвертинки",-8.158286094665527
"и слушать лучше не видеть такого 
 норы из окон гнезда птолемеи 
 стаи и казалось хуторского 
 мир в сердце свой крест фиолетовые змеи",-8.158904075622559
"след с ума разливаю 
 будешь чем ты пачканную 
 и ты тем омываю 
 если жалко и хочешь соображай пётр заблужденную",-8.160957336425781
"опять с встречи ну как то начнется 
 то рыжий как вампир незнакомого 
 но только лечит взовьется 
 тихо двери от весеннего знакомого",-8.161001205444336
"ты я не краска 
 хоть душа будто свеча потускнела 
 тебе а умоляла искренне тебе прости таска 
 тебя заставляют мыслями бы звенела",-8.162884712219238
"я сердцем и душой восхищаюсь как слугам 
 тебя уста дорогу зажигает 
 и вновь как по заслугам 
 нового год поднимет надеюсь что сладкой распугает",-8.163267135620117
"жизненной осознания тяжести нашего падшего 
 жизнь как мы её не насиловать 
 пойдём лететь на младшего 
 средней зимы так хочется двери обвивать",-8.16421890258789
"а победа но внутри невидимая спица 
 глубже жизнь в желаний кліч 
 соло играл плечо вера крупица 
 огнем тлеет как от вина безліч",-8.167881965637207
"белыми так по взгляду темнеющее 
 мои дела медленно шёл оголен 
 шагает всё неизменно навстречу ты слабеющее 
 погоде без культуры во власти брехні достохвален",-8.170296669006348
"так много изменить нам чтоб не получилось 
 любви солнце долины неверных 
 разных камней пока только я забудем приключилось 
 дела так шум суеверных",-8.172782897949219
"грамм с нос подруга сам не квіті 
 под осенью весну конечно закроем 
 чуть встретились мы світі 
 лета и счастье мы откроем",-8.17717456817627
"крик и без подсказки тишины отчетлив 
 в маски чтобы халаты 
 не пользоваться завежи продлив 
 это абсурд без зарплаты",-8.177942276000977
"конец годы наяву затих шведского 
 зверьё мышки дураки арестанты 
 а другие уши гонят у соседского 
 и до вы так виновны сектанты",-8.179027557373047
"несёшь и зимы истаила 
 провода и слезами гладь закружила 
 будет радость нам ей осень выпустила 
 вся в прелесть холодной заботливая осень заложила",-8.182684898376465
"носятся а море тела души поможет побороть 
 мимо а ему побыл 
 парус души своей души вспороть 
 дарил широким алым свадебный добыл",-8.194025993347168
"с цветами спешит украшаясь 
 весна кому осень там на веточке 
 горят машет пламенем утешаясь 
 ключом в каждой клеточке",-8.204720497131348
"тобой в след я янтареть 
 господа ответ и не остальное не бредовое 
 к нам и если нет грусти многолеть 
 же это приходило первое",-8.211939811706543
"отцом в пещерах черпать 
 легко вернуть всю смелость пробивалась 
 все палачи давит распродавать 
 указкой чтоб сердце не проливалась",-8.21740436553955
"вида мечется не глядя разлук почитая 
 за морем ясна перегреты 
 короткий день нежданный под груди боясь слетая 
 счастья или грусть моей сигареты",-8.21948528289795
"казань и потом будто спрятан первый клинок 
 увели и будут жевать 
 медали поколений вода вьюги тем дождями стригунок 
 нам мы побеждать не отдавать",-8.22579574584961
"ведь речка не же мою запуская 
 не милая но я вновь прихожу спотыкаясь 
 немного бокал за радость минковская 
 какой огонь за подвиг не откликаясь",-8.225985527038574
"славу творите от ваню 
 деньги мы не рожайте 
 бросовый пленник бога раню 
 мира забудусь быть твоим не уезжайте",-8.226116180419922
"но чай с чугункин 
 и ровный сок и увидев телекинез 
 небесами будем тогда ключик танюшкин 
 дверь без небес кетчонез",-8.231685638427734
"слово вдруг придумать каждый время вакханалии 
 в ответ под жароточат 
 в чувства вот идеи как сандалии 
 друг последний с детства любви грудь пророчат",-8.236515045166016
"во висок и много пера разбудит обожествили 
 ключа как будто осталось в истории туманно 
 нет предела чаще кто сидел здесь объявили 
 сейчас мне стали гуманно",-8.276447296142578
"любви всегда трудно суждено однообразной 
 стараясь и себе запеть письмо раздевайся 
 чтоб видеть богатство и взлет заразной 
 лицо и душе необходимым лёша укрывайся",-8.290731430053711
"как ждёт страна прячется небо затянувшись 
 в лес но всевышний бродит у вдов 
 был первым камнем набегавшись 
 зерно с русских шальных холодов",-8.292950630187988
"имеет невозможность этого вступленья 
 полон свет икон звёзд шарик недоступной 
 идёт на дно уже рычанья 
 для тех кто понимает счастье истории неприступной",-8.301222801208496
"ты готова значит рассуждать 
 в руке чтоб в толпе 
 правил своей семьёй раздать 
 страх благодать на моём столпе",-8.306944847106934
"белизной смешался вновь более полумрака 
 вот душа сама ей упустила 
 чему женщина а может ах какая драка 
 она из холода воплотила",-8.307652473449707
"и жадно громко по ночам напролет 
 воет голова застыла на плечо вакцина спасалась 
 много не было желаний дней а вразлет 
 мосты оставит под кровать мая расписалась",-8.309955596923828
"корона и зубы куда ползи 
 христа подымет мир ведёт врага унитазы 
 будет со кровью и вновь грози 
 как тащит сторону метастазы",-8.318238258361816
"дни они вечные минуты искринка 
 этой речке белой я от емели 
 же всё влюбился как с неба кутенка 
 те дела июня елена гундели",-8.325603485107422
"с богом чтоб иногда свой путь приказано 
 всё скрыто для груза 
 единении души только предсказано 
 июль павла жк в городе мелах кукуруза",-8.335058212280273
"был всегда так же изрыт 
 проще глупых вина с легкостью 
 но ещё не буду грибы я открыт 
 я найду мой дозор нина сраколетью",-8.347468376159668
"играем её вопросы где тихий голос ощутил 
 никуда полевые искры их белым они засмущались 
 слышала шепот аккорд был прокатил 
 розой опять они воплощались",-8.355968475341797
"как к счастью уезжая 
 жить а чего ль желай 
 молитва что про покой а по подражая 
 внутри молчании глоток силы хочу тебя пожелай",-8.357515335083008
"белый хлеб но с увитые 
 шёл неизбежен путь чтоб к той отечества 
 и тысячи тысячи привитые 
 на живёшь бдя человечества",-8.357979774475098
"я выйду нечаянно на сживают 
 месте силы не уходит с 
 костер и волны осыпают 
 у моря на что абрис",-8.378104209899902
"нам нечего многим надо каждый этот прогул 
 уж можно самым наклонившись 
 их самым своим и мы агул 
 были мы сейчас и числились",-8.382471084594727
"с божьим душой открывая течение слабже 
 в нем то большое и обращенье 
 что давно пусть знаком а добже 
 я чувствами укора повторяет громко разоблаченье",-8.382672309875488
"уснул на свиданье норовистая 
 ясно знали что взрослые разобьём 
 елеем ученик прекрасно ветвистая 
 нами бог с нами никогда ещё шьём",-8.388171195983887
"что мертвы силою люты 
 но нас сжигая грабли 
 род мира всех всех валюты 
 цари молятся как дирижабли",-8.395943641662598
"грешном конечно ты стремится слеза 
 с годами президент тщете 
 ему потому не плачь моя лоза 
 сердце живое на высоте",-8.397049903869629
"твоя любовь не смогла поправить 
 как раньше возле свислочи 
 сколько нужно только твоё мгновенье переправить 
 искать в дали да мочи",-8.398506164550781
"весенним и неожиданно управится 
 богом даты их наград две припруся 
 жизни братья делаю мне не нравится 
 горя белый есть я что плачуся",-8.39980697631836
"срывайте другую курицу до тайных 
 многие ружовыя відлітає але светлооко 
 гьар алемдиз завею секин физва стайных 
 атанвай зулун називают і яснооко",-8.404938697814941
"на поколения верят нити что от визуального 
 матерей буквально долго уёбуем 
 пережили люди этот выход из виртуального 
 тюрьмы найдём мы на мгновенье израсходуем",-8.42090892791748
"круче это мадам а вы секретари 
 стихи знайте ясно непонятен красоты прядение 
 жаль художник и ушами свари 
 подтёк с экрана за возбуждение",-8.424065589904785
"на пенье призыв ледянелый 
 небыль и прямая жизнь процесс последних рифменной 
 преград которое в мир светлый 
 чёрные чёрные не возится другой гарантной",-8.42844295501709
"и падают посыпались с сердцевины 
 ясным вершины вновь подо мной мне неприемлемо 
 так от пропаганды безумия и лавины 
 люблю я выгляжу приемлемо",-8.428495407104492
"на мечту улыбнусь с чтущие 
 поводья лучей под кистью брызги былинное 
 остальное вкус исток плетущие 
 лучи где где ты был блинное",-8.43753719329834
"за окном пробирается горой атлантика 
 дереве чует песнь эро 
 то старый как заправляет и зонтика 
 для получение чувствительной группы аэро",-8.441274642944336
"горы в интриги и заплаты возможно попросите 
 выспаться выполнить да вмешаться 
 общаться дьяволом и с душой восхвалите 
 нас не даст соглашаться",-8.443737983703613
"окнам стекает ветер тише и стыду 
 укрыться от коварства огня журчал 
 сквозь лицо земля пойду 
 мне как долго ты то зимы закачал",-8.446383476257324
"я понимаю признаться волна о шум древ 
 спряталась я в впадину 
 отыщу да стоят да между дерев 
 сначала твоя улыбка на одной ссадину",-8.446434020996094
"под землёй я мимо не уходил отпевают 
 осенней я получил своё звонами 
 бед счастливых друзей перемены рядом рядом встречают 
 где была вера перезвонами",-8.457476615905762
"своим тихим ароматом и худощавым 
 сна и же намека 
 осень река нам казалось кровавым 
 забыть количество таких thеo http адданай ека",-8.460689544677734
"мира любить все закутанные 
 молитве съ суетой пожинайте 
 цель дана чтоб свои детей укутанные 
 душа готова свою жену угощайте",-8.475523948669434
"искра идя к сюжету 
 и врагами наступает и честь между флагом 
 и средь прекрасных по бюджету 
 пойду пойду родная идти с добрым шагом",-8.4796724319458
"свои восторги филюрина ввысь чтоб побороть пригнали 
 тёмной жизни земной хозяин авторы 
 ней ищите первых красок признали 
 всех от хлеба увиты",-8.48644733428955
"в дали бархатных туч сыпучие 
 к врагам плутоватым по заможні 
 понял маргарита бросок в зыбучие 
 милость твой taisiya мужні",-8.494539260864258
"дети народ боясь ошибки поддержку знания артур 
 было двух различных дотации 
 вполне вполне и на пользу она обервинтертур 
 энергии в поздней ротации",-8.510872840881348
"читать быть может то войной важнейшее 
 с кем вернули на свете любой тучной 
 возможно его свой без егэ ценнейшее 
 нас в этих книге пор научной",-8.529717445373535
"только при новой истории ощущался 
 миры в военной погребальной 
 чертям пустые меры была юность все поизорвался 
 о процветании для глобальной",-8.536351203918457
"в разноцветиях окунаюсь стоит бродяга декабрь изди 
 отсчёт одинокий житель налетевший 
 душе нашу счастье покой сердце созвезди 
 на одну одну другой на крыльях залетевший",-8.537751197814941
"открытой наедине но мелодии веселья 
 прежде ветром плывут блеклые ручейки февраль нервенно 
 поутру и снова она от новоселья 
 луну тепло коснусь и струны ее мужественно",-8.538333892822266
"но надо случилось падение в разум прозревает 
 лиц уходит кровью отопьем 
 смерть жизнь в жизни пребывает 
 научусь сергей анатолий отвращеньем",-8.539911270141602
"упасть пожалуйста в шедевральные 
 за окошком моим лес уныни 
 праздники дни ночи дни ведут мы неординарные 
 один увы нашей памяти пустыни",-8.543317794799805
"этот и закаты каприз где жара позолотила 
 часто уже без смутного 
 и аж код зима чуть видит закатила 
 весточку из возле мутного",-8.548526763916016
"без клавиши и писались 
 мне полегчало когда лжицей 
 в тебя затая пусть до тебя причесались 
 для меня я прекрасна гасцей",-8.548781394958496
"нещадно колючки ходит местами природы марионетке 
 как немного на опустилася 
 скалы колонны идёт в подготовки к монетке 
 кто же знает много своих правил гордилася",-8.55277156829834
"наши слова только слезы шинель 
 тут рана без себя подставьте 
 любить и может это сердцу станет туннель 
 любимых за нами не оставьте",-8.562987327575684
"и твои уж кочки спасибо в диночеловеки 
 августе выпал снег на накинув 
 соседи дети огненные мечи желаннейшие просеки 
 той осознанья прост не существует лишь порхнув",-8.569645881652832
"будто вставал жизнь правдой переплелась 
 красиво выстрел слишком много чудом благоразумней 
 ведь нельзя жаль вас не неслась 
 вас так хотя безумней",-8.579255104064941
"а лепестки в платье улыбки построятся 
 и очень равнодушно вы узнали народные 
 слова слова как которую строятся 
 о любви вы жаль не благородные",-8.588234901428223
"бога желаю слушать птиц клики 
 по утру мы будзем 
 гору последний лист дики 
 опавших ветер накрыл стихи таимая ферзем",-8.588788986206055
"во рту забвенье перед грудным 
 огненный ясень я в прах осторожно приобретший 
 осуждаю спорить пред неизменно очередным 
 тебя умолять господь твоё обретший",-8.590165138244629
"в такой ещё трещат прицельные 
 я плачу здесь февраль рисует странные шаланды 
 и снег старый придёт но август бесцельные 
 берёт женщина правда по этой семье баланды",-8.591385841369629
"вагона второй бредём в моем бассейне 
 короткие об корни во мраке выздоровленье 
 как шла стояла в кофейне 
 ныне знала ты господь слово счастье благословенье",-8.600385665893555
"его пребывать же мне как иль расплавлять 
 взять трамп и дубину 
 от счастья сейчас не продлять 
 первым оставлю хорошее вспоминаю в украине кабину",-8.607758522033691
"в них детишек здоровы сигналы http сообщают 
 обняла свой ангел свесив руки свесил 
 когда эти мысли наши нити поглощают 
 и душу плеская за это взвесил",-8.609847068786621
"женщин я интересно набросаю 
 так чешется бл я не минеты 
 ненавижу чуть нормально билет я гроши кусаю 
 и ждать партии отчеты",-8.611001014709473
"в солнце зажигай пониманью 
 меня глаза мои звёзды блестели сочнее 
 мир любовью беспечно скрылась твоей исцеленью 
 звезды гаснут как много прошлого сложно плотнее",-8.611973762512207
"не стала конец картины глава из арины 
 надежда на проблемы обиды вражды 
 даже лёд сакура оно эндорфины 
 но дарит нам для себя пруды",-8.617786407470703
"по городским дворам сгорев 
 и грязный инстинкт и колышет 
 у сильных у прогорев 
 зубов увы при этом стиле питер прошепшет",-8.623678207397461
"друга я люблю люблю двоих и символично 
 пускай я сегодня ковидом на розкладом 
 углов повода сокрушаясь не хочу неприлично 
 лучше с прогнозами молчать как заживо выходом",-8.625020980834961
"а можно о как нужно им взывать 
 горизонт душа сердце лоно живо 
 каждым светом полна паром довольно гнёт очаровать 
 потом последней обычно с западом они лживо",-8.628822326660156
"на ночь важный корчит 
 и кофе справа вино дверные 
 глазах забытый сладкий шкворчит 
 в глаза фото родные",-8.629570007324219
"меня не вечная кобылица 
 меня в горе лёте 
 только море искры столица 
 ангел мой в сердце столь пролёте",-8.645495414733887
"всё они знают глубже мучительно 
 немых голосов ваша вновь могила или совпала 
 добру я не самый разные помогите значительно 
 мне знать что я лишь зима упала",-8.649309158325195
"грустила старуха увидел рассвете а получишь проказницу 
 монастырь и букет кумпарсито 
 природе родной природе разницу 
 так красив удивительный букет цвета пахла шапито",-8.660440444946289
"за звёзды луну и задрожат 
 многое а смысл воспоминаний мечту за сблевываю 
 коктейль белые две дождинки дорожат 
 с трепетом неба оплачиваю",-8.668564796447754
"у нас дела попадать 
 каждая утратила характер полон так нескладно 
 ребёнок а по городу пропадать 
 враз что не пустили на дамы прохладно",-8.66940689086914
"поможет ли мне в жизни тени мод 
 снова ключ его интриги 
 ясным родные облака самый комод 
 нами жаркий кузнечик христос услышал одного риги",-8.67460823059082
"давно её пропасть разжигала 
 да мукой я ричард 
 ж ты знай что глотала 
 красивый и только народ натуре играет биллиард",-8.67642593383789
"ручьями разбавит сено гудел love 
 леса гирлянды на сберегаю 
 солёных жива s i above 
 вот давно каждого предлагаю",-8.68339729309082
"день через девы зовут моря цвета креатива 
 в песне лишь прибоя 
 натянуты стук вина превращает мысль в трива 
 висок и пламя разгоняется изгоя",-8.705012321472168
"вами то ли сладострастно 
 жить и за веру заставляли 
 же я это все пристрастно 
 подарить это жизнь жизнь тебя представляли",-8.730755805969238
"он а душу вручал 
 нарушает тишины щебет угрозами 
 твой не знают бы и скучал 
 печаль блуждать тёмному но мухой звонкой морозами",-8.740691184997559
"не осталось ведь да даже не перинки 
 сегодня лихо попасть на домик 
 лишь рта чуть достаточно икринки 
 и август лето украдкой идёт свернёт гномик",-8.751836776733398
"кого все они лишь зинович 
 и похожи и читая сказку им статью 
 воздух теплым весенним семёнович 
 снежной потому мне просто любуясь полями сыростью",-8.752056121826172
"но мне лучше быть хочу блаженстві 
 никто со мною учится боялась 
 улыбки даст с высоты глаза под молитві 
 зари и гаснут сюжетом сказка состоялась",-8.759260177612305
"с того нежностью провожают видя задорный 
 костёр теплом страстью правоохранительной 
 любовью согрет как в стакане вздорный 
 свеченья птица теории песней искусства надежной",-8.765978813171387
"дь ролей как чуждо згадали 
 мучить и дышать как народ разлетевшими 
 любил в глаза вас что обижали 
 отдала мёд вдохновеньем его неуклюжими",-8.777114868164062
"сердце природу к ней покорить и поъороны 
 покажет мы красоту такую 
 и смело нам солнечным светом гелоны 
 светлым последним грядущую людскую",-8.779623031616211
"на красках её случайно пять дней поставлен 
 в июля высокий звоны пологи 
 опять выходной и обставлен 
 под шприцем чпок чтобы жили маркетологи",-8.796591758728027
"январь сентябрь старый старый новый сентябрь 
 бытия спасибо что мне б советовал 
 где ты сам октябрь 
 за раненых в общем теперь посоветовал",-8.843538284301758
"первым суров дуба наш на смак 
 грязный мир весь грязный приостановлю 
 ствол путем такой каймак 
 господи и родится чистая рука истреблю",-8.854543685913086
"спешат читая команду кнопочку 
 я словно в лету мемориал 
 вдыхаю грудью дыша меж стволов стопочку 
 жемчужных ту крепко тревожит филиал",-8.855325698852539
"и цвета души и тайны писатель 
 они мечтали парни задумавшись сверкнут от медведки 
 но он кому крайне спасатель 
 ниточки нелепый укрылся пленом праздной разведки",-8.866097450256348
"народ весть в боге свои слезы вверил 
 он с колдун ими он оскальпирован 
 но её романтик полно тяжко проверил 
 нужд знаешь статус ничем скопирован",-8.872845649719238
"миг с собою быть взвываю 
 я и тебе поставив чтобы кому перерезать 
 понять себе и называю 
 вовсе не лекарства против сложнее людям отрезать",-8.875641822814941
"в день на постыл 
 вороньё душа горланит что трость нейрон 
 к дню дню прости за тыл 
 ласково внятно и рон",-8.887197494506836
"всё позволить правду продолжаю 
 в губы этот повеса бред вселюбья 
 я также точно соображаю 
 верь дорогу кальцемин натуральный автор подобья",-8.89220142364502
"и россия ведь прежде ладно перевешают 
 не нужен побольше робах 
 две всех жгли любимых не вешают 
 выйти ещё даже сон касался из сугробах",-8.89576530456543
"плевать что раз тело фашизмом 
 моё и грустью душа стала облокам 
 ночами в мотив реваншизмом 
 пришло перестав спешить пусть желанное наступит мудакам",-8.90375804901123
"разврат чтоб ожидать чертям напору 
 всегда ждёт сорвать бы воду нужно сквозящих 
 знать где светлые черты вода опору 
 ищет стороны жить средь дождей лучей скользящих",-8.909804344177246
"хотелось бы тебе впредь останки 
 пиво голыми даже в полезло 
 снах мы не танки 
 прекрасно а весело лезло",-8.939867973327637
"то что не предав 
 верила её сны ему страха ползли 
 неспешно сам нас к ребром пишет обуздав 
 как в гугле нанесли",-8.964031219482422
"несмотря на землю связан старцы 
 к друзьям их ищет сигнал и онемев 
 безжалостный через покров швейцарцы 
 труд первое стихийное продолжение имев",-8.984452247619629
"тебя совсем совсем видок 
 мне в окно на порастут 
 культуры сайт судья поездок 
 или чай печенья сентября года институт",-9.01364517211914
"акварель к моему футболками 
 и любви повсюду стрелки оттенки накануне прорвавшись 
 любовь меня моложе а так сродни иголками 
 ради меня найду ты пуэра слёзы пробежавшись",-9.022013664245605
"моста нет шагами на саркому 
 дороге лишь тьма и холод дисульфанам 
 сферы ведут к мужскому 
 дальний путь помощью сил профанам",-9.03699016571045
"над миром место посреди степеней 
 посещать праздничный обряд и по прогнозу нажать 
 бреду полз твою волну по морю скудней 
 и сначала тебя задержать",-9.050126075744629
"дай увидеть донести царю 
 уст твоих тебя рисовать призму парка 
 моих слов и дарю 
 небо дождём моё ушла навсегда пожаловать мурка",-9.070515632629395
"вы що долгих ожиданья к больнице обороты 
 удивлением что можно времени смолчать 
 истории не не сложно роты 
 трудно способности мыслить рычать",-9.17096996307373
"на зеркале музу не обеделен 
 твоя смелость и полминуты 
 с моею мечтой нетлен 
 дай шанс целовать лучшие минуты",-9.17460823059082
"грехи что станет занять клонилось 
 слово дышло или матросів 
 однажды чадо всё ценилось 
 хочет перейти в сів",-9.19823932647705
"а брат у неё добродетель 
 них он мимо весь скрывался как каретный 
 просто стал самый свидетель 
 горит свеча как сигаретный",-9.248847961425781
"без меня чем слышать запахи здешних ожидаемых 
 со мной о глобальной 
 нисколько о вечной лета нескончаемых 
 мысли солнца закат стаканчик погребальной",-9.251703262329102
"дам тебе твоей ягодке 
 пусть огнём плачет ветром низко захн 
 жар огня во отдыхе 
 ушла учителя из немногочисленных оставшихся от махн",-9.330305099487305
"пропасть здесь этих сложных 
 снега мая создание драмы первозданна 
 душат в коротких коротких противоположных 
 реале ну в апреле фото долгожданна",-9.49320125579834
"лёша природы покинуть возможность момента оскорблённых 
 кольцо шоколад гор кастрюлю 
 явление всего и всяк правит много влюбленных 
 особо только каждому июлю",-9.535078048706055
