poem,gpt_lp
"опаловый закат 
 россии дарит вечер 
 и средь высоких трав 
 цикады шепчут 
 да озеро зовёт 
 с его прохладой слиться 
 и медленно вперёд 
 идёт чета счастливцев 
 захватывает даль 
 искусною загадкой 
 но тьма наденет шаль 
 на мир и лишь украдкой 
 вдруг выглянет луна 
 и флокс ей машет вслед 
 царица ты одна 
 на свете краше нет",-5.937440872192383
"я осталась такой же как и ты 
 парадокс ведь изменились мы 
 время током по вискам 
 и я даже не спрашиваю как ты там 
 навсегда не случилось 
 но ты навечно в памяти 
 я могу уничтожить каждую строчку где были мы 
 и поставить памятник 
 души не ранить ведь 
 годами сказано повзрослеть 
 я перечила истине а нужно было узреть 
 и принять ранее 
 ничего не случайно но у всего есть конец",-5.939738750457764
"как быстро мчатся наши годы 
 но их не хочется считать 
 а возраст это дар природы 
 в любое время благодать 
 есть элегантный возраст каждый 
 ещё серебряным зовёт 
 порою вместе с ним однажды 
 талант придёт 
 то музыка волной польётся 
 то строки зазвучат с небес 
 желание взять кисть 
 и к живописи интерес 
 житейской мудростью и светом 
 богатством полнится душа 
 мы ценим каждый день за это 
 жизнь как подарок хороша",-5.940916061401367
"все время здоровья друг другу желаем 
 жизнь так свою временную оберегаем 
 на празднике вашем здоровья желают 
 а про спасение никто и не вспоминает 
 лишь бы здоровье счастье любовь 
 денег побольше хоть с собой их не унесешь 
 желают много всего но кроме спасенья 
 забыли наверное что наше спасение дороже всего 
 роман канн",-5.9425530433654785
"желаю счастья восходящая звезда 
 к тебе о молодая тянутся с 
 а я старалась быть в тени 
 полсотни лет так подкатили неизбежно 
 и оглянувшись лихорадочно на жизнь 
 я стала складывать старательно на полки 
 отдельно про любовь и миражи 
 и про самару город мой на волге 
 отдельно про дела про безысходность дней 
 про неустроенность в россии как сейчас 
 где мы решили что правительству видней 
 а дума лучше думает за 
 вот говорят замученный народ 
 пусть будет стыдно тем кто собственно жирует 
 вот почему моя душа тоскует 
 что я уйду ничто не изменив",-5.942661762237549
"тени скачут на лужайке 
 в мягкой 
 словно маленькие зайки 
 скачут тени по траве 
 и не солнечные зайки 
 теневые из теней 
 машут ветки гонят в салки 
 зазевавшихся зверей 
 автор фото слава михеев",-5.94285249710083
"вновь расстаюсь прекрасная погода 
 вода прозрачная как золото горит 
 еще зеленая травой природа 
 и небо халцедона монолит 
 вновь расстаюсь песок нещадно жарок 
 крик чаек отголоском душу рвет 
 счастливая немолодая пара 
 и сокола вдали мерцающий полет 
 вновь расстаюсь дельфины 
 уставший ветерок чуть дышит с гор 
 весенний запах с розовой куртины 
 и осени в дубраве приговор",-5.946191310882568
"вчера был вечер молний полон 
 раскат гремевший в небесах 
 всевышней властию наполнен 
 блистал играючи впотьмах 
 в дожде надежда прозвучала 
 и возрожденье чувств пришло 
 что туча серая вещала 
 ручьём по тропке унесло 
 смотри же нынче утро ясно 
 играет солнце на ветвях 
 и жизнь шумит однообразно 
 на тех невидимых цепях",-5.946710586547852
"не кровью же ладонь обагрена 
 чему ты ужаснулась 
 соус черри 
 но стон 
 лопнула струна 
 любовь приговорила к высшей мере 
 душа её в себе в своей душе 
 себя в себе пытаясь уничтожить 
 а может верно выбрана мишень 
 уж лучше без души 
 чем так 
 без кожи 
 без ранящих немых холодных нет 
 без боли осознания потери 
 ведь разве кровью пишется сонет 
 какая к чёрту кровь 
 черри",-5.947982311248779
"жизнь проходит как с кадром замедленным фильм 
 невозможно уже упоение им 
 бездорожье судьбы и шагов ни версты 
 и маячат вокруг все кресты да костры 
 ты иконки моей той что над головой 
 сохрани в своей памяти образ земной 
 и поверь что от боли уходит лишь плоть 
 он ведь так же страдал умирая господь",-5.9547200202941895
"раскрой секрет надежды 
 обид секрет раскрой 
 подай златы одежды 
 и лавром мир укрой 
 зачем нам эти тайны 
 проклятия зачем 
 нам нужен душ и ванны 
 и нежный телу крем 
 мы многое не просим 
 открой хоть раз уста 
 мы клятвы вверх возносим 
 но это лишь слова 
 мы не вложили душу 
 всё зная наперёд 
 ты бог а богу в уши 
 лишь ангел донесёт",-5.956129550933838
"иди вперёд моё дитя 
 весь мир у твоих ног 
 познаешь жизни бытия 
 ведь рядом с тобой бог 
 дерзай сынок и знай 
 всевышний дарит вновь 
 в свой приглашая рай 
 свою отцовскую любовь",-5.957732200622559
"и почки и цветы 
 на волосы несёт 
 как в нотную тетрадь 
 звук записав поёт 
 заслушавшись сижу 
 под золотым лучом 
 а ветер ворошит 
 скрипичный звук ключом",-5.958216667175293
"светится 
 белые облачки 
 хоть день с утра был и ветреным 
 ветер затих в травах сгорбился 
 плотным туманом прижатые 
 светятся травки с цветочками 
 даже немного мне жалко их 
 строчки замрут многоточьями 
 от красоты здесь притихшей вдруг 
 словно туманом испуганной 
 в ней первозданное дикое 
 только нисколько не грубое 
 художница павленко гелена николаевна родилась в году в киеве где проживает и сейчас http",-5.958376407623291
"я видел море как сейчас тебя 
 был в санатории признаюсь 
 он в чудные края 
 я полюбил их вам признаюсь 
 в конце апреля на машине я 
 подъехал даже причалил 
 в регистратуре долго простоял 
 потом мне ключ конечно дали 
 скажу погода только подвела 
 апрель май были 
 но всё равно у шведского стола 
 об этом все и позабыли 
 продолжу",-5.9588117599487305
"радостью божественной будет насыщен этот день 
 тишиной покоем и любовью 
 отдадим печали раздраи раздёрганности в плен 
 перейдём на другой уровень на другую волну 
 более чудного взморья изысканного 
 ступеньки ведут наверх 
 спускаться мы больше не будем 
 и лестница якова в отливах радужья как яркий свет 
 таинство нечаянной радости нам явит чудо",-5.958835601806641
"рождество должно пахнуть гусем 
 а семья без готовки холодная 
 скоро выпьем потом закусим 
 а вся бесподобная 
 видно так на роду уж написано 
 отдавайте потом всё оценится 
 хочу вспомнить ту верную истину 
 без желания жизнь не изменится 
 рождество начинается в сердце 
 а потом попадает уж в душу 
 если ты не захлопнешь дверцу 
 оно всё таки выйдет наружу 
 запорхает как птица конечно 
 и заманит людей в свои сети 
 и поймут кто дремал безмятежно 
 что не даром всем солнце светит 
 михаилсошников",-5.95944356918335
"я не звал её но осень 
 вновь шагает за окном 
 и особенная просинь 
 проникает в серый дом 
 словно вечности начала 
 мне покажутся близки 
 краски осень набросала 
 на зелёные холсты 
 звуки тянутся как песни 
 исчезает диссонанс 
 медленно играют 
 гармонический романс",-5.96009635925293
"я вспомнил про вино из одуванчиков 
 ведь это раньше было словно мем 
 о нём гундели с маленьких экранчиков 
 и спорили как закусить и чем 
 а тут уже в промышленных масштабах 
 как силос или сено собирают 
 вино такое ждут в не наших пабах 
 а в наших только пива ожидают 
 простого пива чистого из химии 
 иного нам в рассее не видать 
 мы пивоваров как ненужных вымели 
 мы мастера растворы создавать",-5.960500240325928
"санкций много мало 
 есть закон один на свете 
 нам взрывать дом не пристало 
 белорусы не украинские дети 
 мы в майдан играть не стали 
 подыграть сумели кукловодам 
 фейкожопых всех узнали 
 тех кто бродит по заводам 
 кто страдая от режима 
 вновь идет за деньги в бой 
 дурата проходит мимо 
 словно тучка над страной",-5.962263584136963
"луспекаев не играл 
 жил в кино на сцене 
 нам с тобою жить давал 
 так куда мы денем 
 образ тот и день и час 
 ставший вдруг последним 
 за всех вас и за всех нас 
 церковью",-5.968557834625244
"храни себя от мира 
 пороков и страстей 
 не отдавай кумирам 
 души ты друг своей 
 она то дорогое 
 что бог нам подарил 
 бесценное святое 
 христом он заложил 
 апреля года",-5.971322059631348
"прохожий 
 и порхаю резвлюсь 
 о боги 
 как своенравны чисты дороги 
 открытья смуты лихих дерзаний 
 средь них выси 
 средь них дали 
 елена шахова 
 а коль мы 
 а коль мы 
 вы эти мысли 
 откуда взяли 
 земля прелестна 
 благоуханна 
 сойдёт нирвана",-5.971405506134033
"ответ на стихотворение земля враждою изошла 
 сергей хомутов 
 не могут люди красить белой краской 
 как петь не может в ком душа остыла 
 их не изменишь даже сильной встряской 
 коль в душах правят чёрные чернила 
 давно не удивляюсь безучастью 
 жестокость ожидая непременно 
 мой опыт горький не дорога к счастью 
 зато мне больше не страшна измена",-5.983082294464111
"будто дьявольских чудес 
 под звуки сказочных мелодий дивных 
 и чар вина 
 он словно одурманен сказкой пряной 
 вдруг упадет тот занавес багряный 
 и отразится светом мысли глушь 
 и пустошь прежних потрясений 
 и будто вновь сполна 
 волна воззрений мнений повелений всяческих сомнений 
 вина до дна 
 полна цветочных ароматов и неведомых творений 
 вновь вдаль влекущая иллюзии страна",-5.984063625335693
"почему я зол ответ 
 глуп корыстен этот свет 
 ищут в честности подвох 
 мне никто помочь не смог 
 а точнее не хотели 
 даже то что было съели 
 как же вас мне называть 
 волки змеи твари б ь 
 даже не хочу общаться 
 и не надо нарываться 
 на отборный гадкий мат 
 стих себе засуньте в зад 
 мубарак аль заяни",-5.986293792724609
"и как писать про наши горы 
 мне слов не хватит страсть всю передать 
 из скал неведомо уходят коридоры 
 не просто слово жизнь готов отдать 
 непокоренными вы были такими и остались 
 ломали разгильдяев и тонны смельчаков 
 мы с вами расходились вновь встречались 
 легли вы пеленой на сердце простаков 
 за день тут дождь и снег вода ручьями 
 а вы все так же величаво глядите в пустоту 
 вас буду век я вспоминать речами 
 ах почему же навсегда остаться не смогу",-5.989154815673828
"женщина осень женщина страсти 
 цвет этих губ ягоды спелой 
 возможно даже стерва отчасти 
 жизнь научила быть её смелой 
 годы ей лишь добавили шарма 
 манеры изысканными стали 
 быть королевой вот её карма 
 много мужчин о такой мечтали 
 дивный лик был усыпан листвою 
 взгляд её отображал бесконечность 
 портрет окроплённый росою 
 жизни подчёркивал скоротечность",-5.9946794509887695
"о ней любви своей мятежной 
 я небу возглашал 
 и каждый день благословенно 
 мой видит бог прощал 
 и каждый час в секундной вехе 
 рождается с тобой 
 и каждый миг в смятении нежным 
 отчетливо живет 
 ланиты свежего дыханья 
 тобой родят зарю 
 а переливы с перезвоном 
 укутают луну 
 стираю прошлого значения 
 вот новый шаг иду 
 мне все тогда казалось новым 
 но в прошлом дне живу",-5.997198581695557
"скажу всем честно без прикрас 
 страну обхаять каждый может 
 скопи деньжат хоть на станок 
 открой свой цех хоть пило рамный 
 фанера доски и опилки 
 прессуй торгуй рубли цени 
 возьми участок с красной глиной 
 формуй историй кирпичи 
 а если немощность и злоба 
 тогда к богам иди с крестом 
 но гневи народ великий 
 страна россия отчий дом 
 декабря",-5.998125076293945
"о как же первые цветы 
 явились в придорожной яме 
 а не на солнечной поляне 
 где столько светлой теплоты 
 а так художнику видней 
 где и когда ударить цветом 
 ну а поляна станет летом 
 дорожной ямины цветней",-5.999074935913086
"грядут большие перемены 
 страна завязла в вто 
 проснитесь горе бизнесмены 
 сдавайте нормы гто 
 не нужно на судьбу пенять 
 и ждать удобного момента 
 коль сразу дело не начать 
 сожрут не глядя конкуренты 
 нагляден всем пример европы 
 избавьтесь от иллюзий снов 
 нет в бизнесе эффектов автостопа 
 стал у обочины остался без портков 
 все банки лопнули на кипре 
 где отмывался капитал 
 там многие из наших влипли 
 но их туда никто не звал",-6.002993583679199
"притчи гл 
 кроткое сердце это жизнь для тела 
 брат тебе желаем чтобы жизнь кипела 
 ведь в разумном сердце мудрость почиёт 
 в страхе перед господом надежда живёт 
 знание имея ты благоразумен 
 и с путём господним все сверяешь думы 
 глупый насыщается от путей своих 
 а уста у мудрого охраняют их 
 верный свидетель он спасает души 
 дела господнего умный не разрушит 
 мы тебе желаем верным богу быть 
 и всем своим сердцем господу служить",-6.004914283752441
"а надо смеяться и гнать 
 мысли что мозг чернили 
 чтоб стало спокои но спать 
 и все тебя полюбили 
 больше молчать но слушать других 
 отдавать без просьбы оплаты 
 и появится много дружеских лиц 
 и будут все тебе рады 
 стоит забыть не осуждать 
 уходить не прощаясь но без возврата 
 как тут же все тебя захотят 
 и сами придут обратно 
 а надо много придумать дел 
 все само пои де т тебе в руки 
 и вспомнят много людеи 
 о тебе и твое м досуге",-6.005341053009033
"володя терпит целый день ведь делать нечего 
 иначе станет этот день вновь гуттаперчивым 
 уж позабыл как срать в реале 
 он мечет дивное говно в телеканале",-6.011255264282227
"не хватит всем укромных мест в заветрии 
 идущим не до лености и неги 
 всё одержимей чувства всё заветнее 
 крахмальное похрустыванье снега 
 пути и прежде не слабо порошило 
 в загибах памяти белеет боль о многом 
 и всем что есть что может быть хорошего 
 мы целиком обязаны дорогам 
 сори январь пушисто и пленительно 
 все озорству твоей затеи рады 
 чем гуще о былом тем восхитительней 
 озвученные сердцем снегопады",-6.016303539276123
"лаская глотку сатана спросил 
 и каково на вкус познание немое 
 но от изгнания потух источник сил 
 сердца их замерли не зная что такое 
 вы будете богами мира и судьбы 
 лишь откуси ласкал уж змий их глотку 
 и с радостью пороков темноты 
 они вкусили плод с запретною обмоткой 
 и жажда наглости над волей взя ла верх 
 они же ели плод познания незримый 
 и змий смеялся наблюдая жалкий вех 
 рабов коим закон не писан обозримый 
 и снова сатана спросил тех дв их 
 не сладок ль плод познания порой 
 так знание сгубило судьбы многих 
 убив гармонию и род людей святой",-6.0199785232543945
"а на закате изумрудов почки 
 вновь потемнели до скупой зари 
 и вышитые облаками строчки 
 последний луч румянцем озарил 
 спустилась ночь в блистающей короне 
 красой созвездий землю удивив 
 а месяц золотой на саксофоне 
 вдруг заиграл мелодию любви 
 https",-6.02310848236084
"а ты знаешь лекарства 
 от всех болезней 
 я знаю 
 стихи и море 
 помогут при любой погоде 
 в любом сложившемся горе 
 это как подорожник 
 который лечит просто от его произношения 
 у морских волн 
 есть свои достижения 
 выслушают примут и отпустят домой 
 вот это я понимаю замечательный выходной 
 золотой песок закат эмоциями завалил 
 давай посещать места где ты ещё не был 
 леламыслит",-6.0256829261779785
"дорогой мой неразумный 
 сколько нам ещё осталось 
 так не хочется про старость 
 про болезни и 
 скажешь не со зла 
 песню эту завела я 
 поздно чтоб не",-6.034469127655029
"русский крест спасения заданность 
 верность богу царю и руси 
 бьет набатом пасхальный благовест 
 и воистину царь наш грядет",-6.037153720855713
"я спешил торопился и верил 
 что жизнь словно утра заря 
 не знал что такое потери 
 что осень совсем не весна 
 она же своим листопадом 
 создавала разлуки пути 
 иду теперь медленным шагом 
 думы полн под шуршанье листвы 
 сколько даст нам господь время жизни 
 сколь длинны этой жизни пути 
 все стремленья к небесной отчизне 
 по прошедшим путям не идти",-6.038651466369629
"пришли просить совет у старца двое 
 один имел на сердце тяжкий грех 
 другой грешков количество такое 
 что мелочи хватило бы на всех 
 он за камнями их послал назад 
 и первому сказал найти большой 
 второму много мелких наугад 
 и когда всяк с поклажею пришёл 
 велел вернуть на прежние места 
 те камни первый справился тотчас 
 второй не смог знать видно не спроста 
 в деталях дьявол уловляет нас",-6.0409064292907715
"осень рыжая девица 
 все деревья в 
 в стаи собирают птицы 
 день уж мал и на исходе 
 небо заревом искрится 
 облака спустились низко 
 ищет нору и лисица 
 значит и ноябрь близко 
 первый снег пройдёт и тает 
 закружит в порыве ветер 
 а мы осень всё листаем 
 ждём от солнышка приветик",-6.045196533203125
"привет я добежал дошел дополз 
 ночные допиты до дна 
 в общаге даже днем замерз 
 похолодания вина 
 но даже в этой морозяке 
 среди лесного нагайбака 
 я помнил побеждая в драке 
 бейся по полной не в пол силы 
 и победил и нос утер 
 тому кто его очень задирает 
 надежды теплится костер 
 что мне любимая узнает 
 и улыбнувшись про себя 
 подумает друг мой милый 
 я так сейчас хочу тебя 
 обнять и это предает мне силы",-6.046135425567627
"задумчив провокатор лес 
 что взял тебя кольцом 
 снуют повсюду муравьи 
 с загадочным лицом 
 вот тигр явился вуаля 
 обжора и бретер 
 сидит и смотрит издаля 
 что ты с собой припер 
 турист здоровая еда 
 вполне ему на вкус 
 и тигр сопит и ночи ждет 
 кусая длинный ус",-6.048694133758545
"вечер тридцать шесть и шесть 
 жар температура 
 всё в квартире съёмной есть 
 даже фурнитура 
 чашки ложки и хрусталь 
 прошлого столетия 
 твой характер словно сталь 
 к чаю междометия 
 я теперь тебе не друг 
 прошлое провинция 
 ночью шепотом в испуг 
 караул милиция 
 а ведь я тебе не враг 
 знаю очень хочется 
 в белом ворохе бумаг 
 называть по отчеству 
 тридцать шесть уже и семь 
 будем спать при свете 
 очень жалко что совсем 
 нет любви на свете",-6.051769256591797
"скоро роса сама отоспеет 
 скоро рассвет и платанов тени 
 длиннее но ели с утра 
 рассыпали иглы в траву 
 босым пошёл бы боюсь упаду 
 в траву росистую 
 уколюсь боюсь иглою сизою 
 кто мне будет раны после 
 зализывать",-6.053840160369873
"он был так мал и слаб 
 едва родившись закричал 
 господь приблизился к палате 
 с любовью в лоб поцеловал 
 господь сказал ему 
 не плачь 
 ты в жизни встретишь много грусти 
 но будешь сильным 
 не робчай 
 бог отошёл не отвернувшись 
 младенец рос он мудр стал 
 невзгоды гордо проходил 
 сильней он становился всюду 
 ибо господь его благословил 
 декабрь елена павловна",-6.05399751663208
"и снова боль и снова муки 
 душевные сломавшие судьбу 
 в разомкнутом любовном круге 
 напомнившие бывшую гульбу 
 ты человек ты царь желаний 
 а целомудрие ничто 
 сдержать не в силах обещаний 
 себе же данных как назло 
 почём сегодня твоё слово 
 как и всегда оно сложно 
 увесисто красиво строго 
 но лишь не стоит ничего 
 тобой одним ли нарушались 
 запреты сердца и любви 
 ответишь нет все нарушали 
 но только совесть жжёт внутри",-6.0541558265686035
"александр дмитриевич врать 
 не хотел не мог не был обязан 
 он сумел нам правду передать 
 и за это был по сути связан 
 часто отстранялся от того 
 что умел и делал безупречно 
 он хозяин слова своего 
 книгам его жить придётся вечно",-6.056296348571777
"ложь так унизительна порой от близких 
 ложь пусть хоть чуточку и во благо 
 не оправдает не скроет мотивов она низких 
 люди обычно друзьям говорят правду 
 и соль не в том чтобы не обидеть 
 коль настолько близки душами 
 друг он и в немом молчании все увидит 
 а так спектакль и нечего больше слушать 
 осознание так не гнятет не гнев и совсем не обида 
 повествование 
 ложь теперь я знаю что это 
 большое тебе спасибо",-6.059104919433594
"я слышу как уже звенит ночная тишина 
 хруст ветки шум дождя притихший ветер 
 а рядом милый теплый вечер 
 прощается со мною 
 я ночи место уступаю 
 напившись вдоволь дождевой воды 
 ушел в плаще ночной он мглы",-6.061174392700195
"я пост оставил и святыми 
 глаголами я говорил 
 что я одну тебя любил 
 твоё лишь освящая имя 
 тебе одной все ночи дни 
 и ты одна мне вдохновненье 
 и кротких взоров откровенье 
 венчает радости мои",-6.061453342437744
"ответ на вопрос какому каналу радио телевидения можно 
 какому каналу можно 
 каналу связи с космосовым богом 
 и если есть с ним у тебя прямая связь 
 ты грандиозен и велик ты рядом с оком 
 плевать на все 
 духовность богом выданная фишка 
 за труд крутой страдания души 
 как ни покажется 
 это 
 слишком",-6.066439628601074
"любовь как колдовское 
 все ворожит зовёт меня 
 сияет в восковые зимы 
 спешит рассветами маня 
 вращает старые виньеты 
 вершит как в сказках братьев гримм 
 что эти древние приметы куда светит неровный нимб 
 и трепетание осторожно что значат эти купола 
 там мир что был но 
 его сдували со двора 
 ну что же это колдовское 
 все мельтишит все ждёт меня 
 сверяет стрелки словно полюс магнитит нас с тобой вчера",-6.067313194274902
"в этом мире ты одна 
 кто тоску прогонит прочь 
 кто столетьями юна 
 кто готов всегда помочь 
 в этом мире только ты 
 сердце лепишь из руин 
 исполняешь все мечты 
 убираешь жизни клин 
 добрых ванов теплый свет 
 никого прекрасней нет 
 хандога дмитрий",-6.074436187744141
"тридцать лет с иконкой 
 да со знаменем 
 только дело 
 всё никак не движется 
 не растёт у русака сознание 
 гордость затерялась 
 вместе с ижецей 
 жуть тоска 
 одолевает вздорная 
 по союзам 
 да по рабству новому 
 так чтоб снова 
 всей страною с горнами 
 к счастью заповедному 
 кайловому",-6.074469566345215
"ангел нежно обнял за плечи 
 с тихой грустью в глаза заглянув 
 не беги от любви время лечит 
 свой вернётся чужих отведу 
 сердце нежностью захлебнулось 
 благодарностью плещет душа 
 с верой новая я вернулась 
 расправляя два белых крыла 
 слёзы чистые сердца капельки 
 как жемчужины в море редки 
 не держу и бегут речкой маленькой 
 в водопаде хрустальной реки",-6.074926853179932
"внук к деду подошёл 
 с улыбкой начал разговор 
 тебе дедуль уже лет сто 
 а бабы за что 
 секреты мне открой свои 
 за брови пышные мои 
 дед подмигнул одним глазком 
 и облизнул их языком",-6.075932502746582
"взор глаз моих 
 устремлён ненароком вдаль 
 наблюдаю непрерывистый шелест листьев твоих 
 образуя чувство уходящего и печаль 
 неугомонный ветер и листва 
 создают композицию картине 
 это и есть те самые нужные для искусства средства 
 приводящие к монотонной рутине 
 да прибудет закат 
 ветр поутихнет на малость 
 нарисую в честь вида красивого плакат 
 чтоб перед днём прекрасным не испытывать жалость",-6.076539516448975
"валера в ареале 
 воронин в орионе 
 лера в реале 
 а в ореоле вариоли",-6.077332973480225
"на тот восток 
 альбомы фото куртки и плащи 
 тетради ложки вилки все не 
 на тот восток что называют ближним 
 хочу всю жизнь свою перетащить 
 но только не положишь в чемодан 
 защитный пласт знакомой старой крыши 
 и воздух тот которым с детства дышишь 
 который нам самой судьбою дан",-6.077862739562988
"стою смотрю с космическими водами 
 плывет эфира божество 
 а мысль с рельефными узорами 
 мне лижет рваное крыло 
 я в общем житель безымянный 
 среди живых особый вид 
 я в мироздании гуманный 
 холстинный ангел коло фрид 
 мне непомерна эйфория 
 благая мысль сверлит ничто 
 во мне двуглавая святыня 
 с трехглавым блеском божество 
 мне не поднять тяжелый камень 
 акцент величие опор 
 я блудный сын итогу равен 
 веду с судьбой предметный спор",-6.079534530639648
"радость твоя прекрасна 
 радость твоя молитва 
 господа славишь ясного 
 господа славишь чистого 
 боженьке честь несешь 
 и восхваляешь праведно 
 лейся любовь на свет 
 пусть будет вера благодна 
 пусть зори красные ввысь 
 сердце несут и счастье 
 благодарить и быть 
 светит в тебе ежечасно",-6.081606864929199
"друзья родные 
 я встретился с девчонкой этой впервые 
 и вот уже шесть десятков лет прошло 
 как в доме аромат уют тепло 
 в семье всегда я нахожу приют 
 и благородное тепло сердечных рук",-6.083098411560059
"как женщина она собою 
 идеальна 
 то есть как ева 
 одним словом 
 и мы живём 
 в аду реально 
 откуда нам увы 
 далёко до небес",-6.083161354064941
"промчались королевы снежной кони 
 снежинки веером меча копыт 
 кружится рой их оседая 
 ветви клонит 
 куста сирени что под окнами стоит 
 озорничая пышные бутоны 
 срывает ловко 
 а снег идёт 
 касаясь нежно кроны 
 и нитью белой вяжет тёплый свитерок 
 переплелись с зимой осенние контрасты 
 преображая погрусневший старый сквер 
 не замечая их 
 проходим мимо часто 
 а ведь славный модельер",-6.083942413330078
"что ты так задумалась 
 так и всё кругом задумчиво 
 и моря и страны и даже океаны 
 думу свою думают 
 снега и 
 отчего задумчивы 
 облака 
 дальние и ближние города 
 декабря года",-6.0860676765441895
"опять на 
 службе я была 
 и вновь читала 
 пела 
 так пела 
 как мне батюшка 
 велел 
 он вновь сказал 
 мне пой 
 так резко 
 очень смело 
 что певчие 
 вновь разошлись 
 передо мной",-6.086245059967041
"она шептала о любви сергею 
 его ладонь стволом округлым грея 
 была она как шахматная королева 
 то белая то черная листвою зеленея 
 забыл тропинку эту уж давно есенин 
 поэт европу клесил с дункан 
 его порою веселил канкан 
 когда он айседорою был пьян 
 берёза ту измену претерпела 
 она ждала поэта но скрипела",-6.09773588180542
"бог порой слишком рано бывает 
 забирает людей в небеса 
 происходит всё быстро внезапно 
 лишь вопрос оставляя в сердцах 
 почему мы ответ не узнаем 
 видно это воля творца 
 рано он забирает хороших 
 для хороших его небеса 
 в этом мире что злобой окутан 
 много добрых и много плохих 
 но я верю и я это знаю 
 рано бог забирает своих",-6.098672866821289
"рябиновый огонь среди зелёных листьев 
 шагает август ступая по аллее солнечного дня 
 в своём стремлении дарить тепло неистов 
 предшествующий прохладе сентября 
 уходит лето оставляя в моём сердце боль 
 приходит осень в полыхании багряных крад 
 где ты сыграв тебе назначенную роль 
 стекаешь светом в золотой",-6.100458145141602
"в непогоде дни стоят 
 небо хмурится 
 а горы 
 плывёт туча чёрная 
 надувшись повисла 
 разрыдаться надумала 
 не спеши дорогая одумайся 
 от подустала 
 понимаю нагнетает 
 от унылости его в хандре 
 в небе ждёшь просвета 
 в белое платье переодеться 
 июня",-6.101017951965332
"черный пасечник железный 
 славший пчел стальных на русь 
 заржавел в духовной бездне 
 пику вверх возносит туз 
 и картуз нам больше не к плечу 
 плачем мы за одного да берём за двух 
 и не может быть иначе",-6.101675033569336
"посмотри зефиром небо 
 словно шёлком простыня 
 нет светил нет звёзд молебен 
 спряталась под шёлк заря 
 и на лодочке на нашей 
 паруса под кромкой дня 
 и ладошками в гуаши 
 разрисована земля 
 чудеса от 
 всё в жемчужевых тонах 
 нас природа одарила 
 защитив любовь в словах 
 и в каюте нашей джемной 
 не для счета времена 
 за полярною чертою 
 свет родился ты плюс я",-6.1018266677856445
"три женщины обнажены 
 и все твои похоже 
 и в этом вся мужская жизнь 
 никто им не поможет 
 никто уже не разведёт 
 не сделает 
 здесь на троих один лишь лот 
 как три прекрасных",-6.105200290679932
